,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.15896908389932632,0.650455281482127,0.4078203731495432,0.3239999999999999,0.26799999999999996
1,BR(BM25),0.16085356396569728,0.6590218588999076,0.4100771970198107,0.3239999999999999,0.2699999999999999
2,BR(PL2),0.15202282341721696,0.6354158201462798,0.39704666116749915,0.3079999999999998,0.25199999999999995
3,BR(InL2),0.16825790551514977,0.637915306466368,0.418500767152336,0.33599999999999985,0.282
4,BR(Hiemstra_LM),0.22370548031406806,0.767988223358682,0.4863418284405984,0.43599999999999994,0.326
