,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.13619655149713403,0.5423585262644575,0.36339639882781655,0.292,0.2179999999999999
1,BR(BM25),0.14204656888188855,0.554301247004403,0.3727922941038652,0.31199999999999994,0.22399999999999998
2,BR(PL2),0.1281856047875861,0.521614772367531,0.3532650845256402,0.284,0.20999999999999994
