,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.11778095304059094,0.5107120428638418,0.3310301828531933,0.27199999999999996,0.1959999999999999
1,BR(BM25),0.12153185843776544,0.5207720162589452,0.33836951696656314,0.27199999999999996,0.20399999999999988
2,BR(PL2),0.1119494930707372,0.5141835970711918,0.32279023074507424,0.23999999999999996,0.17999999999999988
