,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.16600792056179398,0.6374967221946626,0.4177249894535065,0.3479999999999998,0.2639999999999999
1,BR(BM25),0.1680833114710778,0.6510320749385815,0.42157623533912364,0.3479999999999998,0.2639999999999999
2,BR(PL2),0.1584571090098272,0.6140161160789488,0.40639179006487836,0.3319999999999999,0.25799999999999995
