,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.15378172018061856,0.6414356862422096,0.4041798641825794,0.33999999999999986,0.26
1,BR(BM25),0.15501943872947263,0.6543353108764873,0.40648510942458577,0.33599999999999985,0.262
2,BR(PL2),0.14802719843834197,0.6395725092874028,0.39515410180299626,0.31599999999999984,0.24200000000000002
