,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.16597788338625327,0.6321979153308882,0.423048771680713,0.35599999999999987,0.268
1,BR(BM25),0.16784149099215584,0.6438718911807144,0.42571132602900513,0.3599999999999999,0.26999999999999996
2,BR(PL2),0.15542177827721562,0.6031676082862523,0.41030299495251554,0.3439999999999999,0.25199999999999995
3,BR(InL2),0.17458807553332115,0.6773668433009616,0.43670404085372155,0.3719999999999999,0.27599999999999997
4,BR(Hiemstra_LM),0.23317698551872115,0.766425782072334,0.4971378922761043,0.44,0.34600000000000003
