,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.14292350947083018,0.5330296242401031,0.3751382379732626,0.3,0.2219999999999999
1,BR(BM25),0.14241421288355466,0.5320564843664358,0.3748422962865514,0.304,0.22399999999999987
2,BR(PL2),0.1384228733287916,0.5195756089686991,0.36977413461303954,0.292,0.21999999999999986
3,BR(InL2),0.14815005100143616,0.5451070250215305,0.3811795435796493,0.312,0.23799999999999993
4,BR(Hiemstra_LM),0.18693395763946963,0.6889000629520666,0.42401112312553574,0.37999999999999984,0.26999999999999996
