,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.159189959558326,0.643950718450056,0.40773072836991575,0.3279999999999999,0.26199999999999996
1,BR(BM25),0.16118457545884587,0.6577616889675945,0.4107438588539544,0.33599999999999985,0.26399999999999996
2,BR(PL2),0.1521954455468456,0.631904660473626,0.396698808584498,0.31599999999999984,0.24799999999999994
3,BR(InL2),0.16815246890714938,0.6347074256153202,0.4182269840958685,0.33999999999999986,0.28
4,BR(Hiemstra_LM),0.22131355136711364,0.7446561360531644,0.4833674749552829,0.4439999999999999,0.324
