,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.1825751978315171,0.7300973382708222,0.44635286811922603,0.37199999999999983,0.284
1,BR(BM25),0.18491217940579355,0.7233593624082575,0.4486133709494045,0.3679999999999999,0.284
2,BR(PL2),0.17700091280806654,0.7288715242042916,0.4382003682233989,0.3639999999999998,0.27399999999999997
