,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.15287825236591998,0.6421514738727193,0.4070682355597509,0.3479999999999998,0.26200000000000007
1,BR(BM25),0.15423360030310762,0.6454971425750435,0.4077881221704977,0.3479999999999998,0.268
2,BR(PL2),0.14488754545062008,0.6178883055941878,0.3953495507946737,0.3319999999999999,0.24399999999999994
3,BR(InL2),0.1630190770839083,0.6494512368145086,0.41918876034602737,0.36799999999999977,0.276
4,BR(Hiemstra_LM),0.21707073044637457,0.7469702369476806,0.4843758059435785,0.4159999999999999,0.326
