,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.16665834214714859,0.603891808622999,0.42414269301819113,0.37199999999999983,0.282
1,BR(BM25),0.16899305466425937,0.6150584912319297,0.4267552177340231,0.3759999999999999,0.28600000000000003
2,BR(PL2),0.15883671442420566,0.5860935230474952,0.4145240515808223,0.35999999999999976,0.2699999999999999
3,BR(InL2),0.17833935968265202,0.6629167263489745,0.43995819872313474,0.38399999999999984,0.29
4,BR(Hiemstra_LM),0.234103560356809,0.757398100909029,0.4984182002396734,0.452,0.34800000000000003
