,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.15925207182025114,0.62415364268863,0.41583966388507093,0.3479999999999999,0.26599999999999996
1,BR(BM25),0.16163817762978364,0.6403380289666954,0.41896947661219713,0.3479999999999999,0.264
2,BR(PL2),0.15059361087736056,0.6039903540903538,0.4045204609110275,0.33599999999999985,0.256
