,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.15442186275159694,0.6571571734961117,0.4084800230823348,0.35599999999999987,0.25799999999999995
1,BR(BM25),0.15768631960068358,0.6815276771830686,0.41351978076230567,0.3519999999999998,0.25799999999999995
2,BR(PL2),0.1486337520726599,0.6367100257792333,0.398765490582731,0.3439999999999999,0.24999999999999997
3,BR(InL2),0.16483002864812538,0.6888709876295016,0.4214959614363321,0.36799999999999977,0.26599999999999996
4,BR(Hiemstra_LM),0.21909773809002384,0.7361136773865802,0.4790931493318713,0.43199999999999994,0.33199999999999996
