,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.16178893819255247,0.6261953170597726,0.411234324211177,0.32799999999999996,0.24599999999999989
1,BR(BM25),0.1681088489647411,0.6444317127412321,0.4212992793881427,0.344,0.25199999999999995
2,BR(PL2),0.15517799608015015,0.6178129907953211,0.40021261499156685,0.32,0.23199999999999993
