,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.16647083494001982,0.6172437245282411,0.42539009299180464,0.34399999999999975,0.28
1,BR(BM25),0.16845964388746082,0.6265536079735393,0.42820799169989504,0.3599999999999999,0.274
2,BR(PL2),0.156912554305619,0.5886127588718333,0.41189857990248774,0.34399999999999986,0.264
