,name,map,recip_rank,ndcg,P_5,P_10
0,BR(TF_IDF),0.16739766682034662,0.6552425983320093,0.4184405079244,0.3639999999999998,0.272
1,BR(BM25),0.17046656841757715,0.6726174660552062,0.422645364523778,0.364,0.276
2,BR(PL2),0.16061513582985149,0.6490404513714751,0.4092115561865304,0.35599999999999987,0.25799999999999995
3,BR(InL2),0.17769937594016816,0.6829089225589224,0.43206543755384447,0.39999999999999986,0.28400000000000003
4,BR(Hiemstra_LM),0.23540210119468516,0.7703817698756171,0.4943685217178235,0.44400000000000006,0.33599999999999997
